,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,20,25,30
GMM,0.8312785632985235,0.8882074993722197,0.8871937179286126,0.7579108330098203,0.7163553235349062,0.7219814199678986,0.7029334055243065,0.6716295679663535,0.6861148377839578,0.6628551925213291,0.6338683591960121,0.6508344860226133,0.6291021777541529,0.6089772644254922,0.5966191200269765,0.5911425538085555,0.5557295036334308,0.5433384915894623
Kmeans,0.9818596900517863,0.8986135258387256,0.8683054413560009,0.7704045980447057,0.709944485634549,0.7018921987503088,0.6439471781435445,0.6386200259457183,0.6257974151789855,0.6028219532736441,0.5785863591474318,0.5849419536073468,0.5914871228444232,0.5787079168840572,0.5551003230114034,0.5694002975823704,0.5386631101427906,0.518532515193073
