,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,20,25,30
GMM,0.3452739132966057,0.4876590498369882,0.644195693688455,0.6693366866695923,0.6357733106329205,0.7183441468475984,0.7269888073165244,0.7364988049731883,0.6837938260969605,0.6905096801702243,0.7075477960762401,0.7155731224173336,0.7127408890052892,0.7285227003044756,0.7617708619350202,0.7041467495460931,0.6659836594064316,0.610406268580005
Kmeans,0.4594332892240766,0.6407809545241477,0.5788955566869427,0.47820713254458147,0.6048189177445609,0.637496574382721,0.6456443251364551,0.5776947377256929,0.6782986642132433,0.678284685759065,0.6280094269186083,0.6374076353326776,0.7155913493829926,0.658304047255532,0.6575882513152576,0.6648073309801675,0.6389106381514844,0.5912736081158194
