,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,20,25,30
GMM,0.18947106143317916,0.38367659480113,0.5849945588704014,0.5927278043473532,0.610954774150492,0.7054935141651514,0.7430871609416057,0.7429794316845,0.7869069722422251,0.7997979687704116,0.7948378129863761,0.8332131982327741,0.8214824816465641,0.8356523624878414,0.8384689370303107,0.8490203390947284,0.8838313814429611,0.8974222933707786
Kmeans,0.20575726659875168,0.3884450974942317,0.5558778188018849,0.6165051467073718,0.6219412720512134,0.6768366328929946,0.674946410595738,0.7060828744672778,0.7201908890060214,0.7255697795715853,0.7256717593278053,0.7486698943128437,0.771205876869877,0.7909168515838182,0.7853678125333192,0.8345267726945472,0.8605622055325368,0.8748001844348873
