,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,20,25,30
GMM,0.06402309946006361,0.2587576559386946,0.34046107368890716,0.37959611736570636,0.4716016238825741,0.5252730031848402,0.5759434662429217,0.6285730750421933,0.6512846386040406,0.6744938385113074,0.6740053934781032,0.6666043307622909,0.7197760209290894,0.7038522416212873,0.7449563583447719,0.7473075084941622,0.7614582218347472,0.7426935498685783
Kmeans,0.16010093185286145,0.2581506198657444,0.28316024716153015,0.3297815730531343,0.37358019842510604,0.42184613980380586,0.4360181368408925,0.5193327862093419,0.5372909335697381,0.5026526544526299,0.5696808786681743,0.5681656933669148,0.5235785634256441,0.5891453339891486,0.6153277141658844,0.643152936677764,0.6474141684488425,0.6951761367247339
