,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_clf__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.01564168930053711,0.0005013465881347657,0.12576516416249303,0.13427245870564325,"(25,)",0.001,2,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 2}",424,0.14835164835164835,0.1612002791346825,0.13812154696132597,0.11289198606271778,0.1309192200557103,0.15855354659248957,0.11484593837535013,0.11458333333333333,0.09577464788732394,0.12413314840499307,0.0054678708639369425,1.784161275279017e-07,0.01845996288062504,0.02127096906001996
1,0.08221898078918458,0.0005013465881347657,0.44574290484140233,0.4760217831921432,"(25,)",0.001,5,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 5}",359,0.42032967032967034,0.41311933007676205,0.46408839779005523,0.5024390243902439,0.467966573816156,0.4937413073713491,0.45098039215686275,0.4534722222222222,0.4253521126760563,0.5173370319001387,0.01367491696946533,2.3360154559928684e-07,0.019618228319408036,0.03790515335235704
2,0.09225044250488282,0.0005013465881347657,0.6688925987757374,0.7176786044830956,"(25,)",0.001,10,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 10}",330,0.6593406593406593,0.6399162595952547,0.6657458563535912,0.7421602787456446,0.7325905292479109,0.7566063977746871,0.711484593837535,0.7409722222222223,0.5746478873239437,0.7087378640776699,0.02133487961940522,1.784161275279017e-07,0.054278138040014995,0.04191476401956646
3,0.1068842887878418,0.000501251220703125,0.7267668336115748,0.7971255259356861,"(25,)",0.001,15,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 15}",324,0.7252747252747253,0.7480809490579204,0.7237569060773481,0.8125435540069686,0.7270194986072424,0.8115438108484005,0.7815126050420168,0.8041666666666667,0.676056338028169,0.8092926490984743,0.01507827262570979,1.1680077279964342e-07,0.03325237166741262,0.024692466865026113
4,0.11801385879516602,0.0005161285400390625,0.7445742904841403,0.8081773337866757,"(25,)",0.001,20,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 20}",315,0.804945054945055,0.8548499651081647,0.7541436464088398,0.8710801393728222,0.5793871866295265,0.6258692628650904,0.7983193277310925,0.8319444444444445,0.7859154929577464,0.8571428571428571,0.029667161861682004,2.9349472346128438e-05,0.0843769322687259,0.09201502944062274
5,0.09375925064086914,0.0006008148193359375,0.7312186978297162,0.8167770175937369,"(25,)",0.001,25,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 25}",320,0.7664835164835165,0.8185624563852059,0.643646408839779,0.8236933797909408,0.7019498607242339,0.7885952712100139,0.8319327731092437,0.8375,0.7126760563380282,0.8155339805825242,0.011521508352225067,0.00019979727295101206,0.06364720068148136,0.01597636897282365
6,0.0874436378479004,0.0006019115447998047,0.7851975514746801,0.8495924793809222,"(25,)",0.001,30,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 30}",282,0.7939560439560439,0.8506629448709002,0.7403314917127072,0.8146341463414634,0.7437325905292479,0.8567454798331016,0.876750700280112,0.8881944444444444,0.7718309859154929,0.8377253814147018,0.016695234641136376,0.00020056127988544542,0.04964903171489926,0.024105335847637938
7,0.08763313293457031,0.0005014896392822266,0.773511407902059,0.8487880030798205,"(25,)",0.001,35,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 35}",296,0.8021978021978022,0.8736915561758548,0.7071823204419889,0.8536585365853658,0.7799442896935933,0.8303198887343533,0.8067226890756303,0.8006944444444445,0.7718309859154929,0.8855755894590847,0.01494425256512255,2.4314019744838644e-07,0.03578984756296023,0.03050015473645688
8,0.09467358589172363,0.0006938934326171875,0.8119087367835282,0.8806601172574527,"(25,)",0.001,40,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 40}",256,0.8269230769230769,0.8974180041870202,0.8011049723756906,0.8871080139372822,0.8050139275766016,0.8769123783031989,0.8487394957983193,0.8826388888888889,0.7774647887323943,0.8592233009708737,0.00701786134552859,0.0002519683797030419,0.02413575916571751,0.012648322599309932
9,0.08582835197448731,0.0006015777587890625,0.8107957707289928,0.8822034127151716,"(25,)",0.001,45,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 45}",257,0.8928571428571429,0.9085833914863922,0.7817679558011049,0.9038327526132404,0.7910863509749304,0.8546592489568846,0.8375350140056023,0.8819444444444444,0.7492957746478873,0.8619972260748959,0.010994743535855259,0.0002004862611366508,0.050006309501929684,0.021590598067892743
10,0.07550077438354492,0.0006015300750732422,0.8185865331107401,0.8767982638724836,"(25,)",0.001,50,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 50}",247,0.8598901098901099,0.9204466154919749,0.8259668508287292,0.8954703832752613,0.7994428969359332,0.8706536856745479,0.8179271708683473,0.8402777777777778,0.7887323943661971,0.8571428571428571,0.01662670047704274,0.0002005102801689856,0.0246152171876663,0.02832547758334017
