,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_clf__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.018354511260986327,0.0006009578704833984,0.14285714285714285,0.14285714285714285,"(25,)",0.001,2,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 2}",613,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.002408425433285711,0.00019912725435818844,0.0,0.0
1,0.07520523071289062,0.0005013465881347657,0.6220779220779221,0.658982683982684,"(25,)",0.001,3,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 3}",477,0.7121212121212122,0.6493506493506493,0.6645021645021645,0.6585497835497836,0.6731601731601732,0.6758658008658008,0.48484848484848486,0.6309523809523809,0.5757575757575758,0.6801948051948052,0.010869411693414403,1.784161275279017e-07,0.08184680779146608,0.017964715995054566
2,0.08943305015563965,0.0005012989044189453,0.6281385281385281,0.6466450216450217,"(25,)",0.001,4,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 4}",475,0.7142857142857143,0.7148268398268398,0.5887445887445888,0.560064935064935,0.5909090909090909,0.5876623376623377,0.6774891774891775,0.7792207792207793,0.5692640692640693,0.5914502164502164,0.04659081233222639,2.8610229492187504e-07,0.057027957420133876,0.08514297005610447
3,0.08985099792480469,0.0007009506225585938,0.651082251082251,0.6836580086580086,"(25,)",0.001,5,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 5}",467,0.6363636363636364,0.6682900432900433,0.645021645021645,0.6883116883116883,0.6883116883116883,0.6747835497835498,0.6320346320346321,0.6607142857142857,0.6536796536796536,0.7261904761904762,0.01226931515971515,0.00024469840883622877,0.020044739225610776,0.023117146584746305
4,0.06286153793334961,0.0005013465881347657,0.5476190476190477,0.5824675324675325,"(25,)",0.001,6,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 6}",508,0.6861471861471862,0.6942640692640693,0.21428571428571427,0.21266233766233766,0.6688311688311688,0.6893939393939394,0.5541125541125541,0.6731601731601732,0.6147186147186147,0.6428571428571429,0.026463399124527352,9.536743164062499e-08,0.17293816937591003,0.18577387564542674
5,0.12203040122985839,0.000400543212890625,0.7497835497835498,0.7896103896103895,"(25,)",0.001,7,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 7}",444,0.7142857142857143,0.7527056277056277,0.7987012987012987,0.803030303030303,0.8311688311688312,0.8214285714285714,0.7142857142857143,0.7981601731601732,0.6904761904761905,0.7727272727272727,0.03292078052875816,0.00020027620446512668,0.05487087698117529,0.024135412389669878
6,0.10979218482971191,0.000501251220703125,0.7848484848484848,0.8214285714285715,"(25,)",0.001,8,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 8}",418,0.7532467532467533,0.7521645021645021,0.8701298701298701,0.8685064935064936,0.8225108225108225,0.810064935064935,0.7272727272727273,0.8636363636363636,0.7510822510822511,0.8127705627705628,0.02961412240564271,1.1680077279964342e-07,0.05318864953561095,0.04242507066953683
7,0.08692545890808105,0.0005012035369873046,0.7532467532467533,0.8030303030303031,"(25,)",0.001,9,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 9}",441,0.7662337662337663,0.8127705627705628,0.79004329004329,0.8187229437229437,0.7792207792207793,0.8106060606060606,0.670995670995671,0.7803030303030303,0.7597402597402597,0.7927489177489178,0.010002734922567076,2.78041453115716e-07,0.042437492409186026,0.014288173735553595
8,0.08202385902404785,0.0004010200500488281,0.7471861471861472,0.7784632034632035,"(25,)",0.001,10,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 10}",447,0.7012987012987013,0.7386363636363636,0.6991341991341992,0.7494588744588745,0.803030303030303,0.8138528138528138,0.7770562770562771,0.8517316017316018,0.7554112554112554,0.7386363636363636,0.024640718699029604,0.00020051005337382694,0.04121430384558234,0.04611786671241834
9,0.10116901397705078,0.0005012989044189453,0.7865800865800866,0.8199134199134199,"(25,)",0.001,11,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 11}",416,0.7640692640692641,0.7694805194805194,0.8333333333333334,0.8566017316017316,0.7424242424242424,0.7619047619047619,0.7770562770562771,0.8382034632034632,0.816017316017316,0.8733766233766234,0.02062505009723564,2.4314019744838644e-07,0.03346519149798733,0.04571072931528998
10,0.09374966621398925,0.00040106773376464845,0.8021645021645022,0.8238095238095239,"(25,)",0.001,12,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 12}",401,0.8722943722943723,0.8192640692640693,0.841991341991342,0.808982683982684,0.816017316017316,0.8122294372294372,0.70995670995671,0.8528138528138528,0.7705627705627706,0.8257575757575758,0.007216327483579673,0.00020053394483393106,0.05691611843885557,0.015618199312734662
