,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
259,0.2972672939300537,0.11497015953063965,0.9126321647189761,0.9815139055872807,50,0.1,35,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.1, 'filter__n': 35}",99,0.9368131868131868,0.9951151430565248,0.861878453038674,0.9832752613240419,0.9387186629526463,0.9833101529902643,0.957983193277311,0.9715277777777778,0.8676056338028169,0.9743411927877947,0.004187943815135863,0.002747339445557212,0.03977958637478678,0.008276389272992835
260,0.29392228126525877,0.11542768478393554,0.9226488592097941,0.9917948049567338,50,0.1,40,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.1, 'filter__n': 40}",39,0.9395604395604396,0.994417306350314,0.8812154696132597,0.9951219512195122,0.9415041782729805,0.9881780250347705,0.9551820728291317,0.9861111111111112,0.895774647887324,0.9951456310679612,0.017065692217986428,0.0069824840274797465,0.02877032499365141,0.003861629815909834
261,0.2861734390258789,0.12239775657653809,0.9065108514190318,0.9834577894211096,50,0.1,45,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.1, 'filter__n': 45}",126,0.8818681318681318,0.9909281228192603,0.8756906077348067,0.997212543554007,0.9303621169916435,0.9777468706536857,0.9495798319327731,0.9604166666666667,0.895774647887324,0.9909847434119279,0.011528612946338189,0.005835937527134277,0.028623242484817638,0.013154178877218458
262,0.28977131843566895,0.11307778358459472,0.9309961046188091,0.9851118691503041,50,0.1,50,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.1, 'filter__n': 50}",10,0.9505494505494505,0.9972086531751571,0.8756906077348067,0.9630662020905923,0.9637883008356546,0.9923504867872045,0.9551820728291317,0.9854166666666667,0.9098591549295775,0.9875173370319001,0.010183695498761082,0.004327047384422449,0.03336027415100279,0.01175261998364802
263,0.2976168155670166,0.1128455638885498,0.9115191986644408,0.9738550110993704,50,0.1,55,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.1, 'filter__n': 55}",103,0.9285714285714286,0.9902302861130495,0.8839779005524862,0.9749128919860627,0.9275766016713092,0.9700973574408901,0.9243697478991597,0.9388888888888889,0.8929577464788733,0.9951456310679612,0.010571915569150818,0.010196000325264123,0.01908091925188431,0.019795499012888903
264,0.2965592384338379,0.11586833000183105,0.9065108514190318,0.9908262527170459,50,0.1,60,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.1, 'filter__n': 60}",126,0.9395604395604396,0.9965108164689462,0.8756906077348067,0.9930313588850174,0.924791086350975,0.9937413073713491,0.9187675070028011,0.98125,0.8732394366197183,0.9895977808599168,0.00746865637618361,0.0022503898432386744,0.026979498570270294,0.005270447060800594
265,0.29689946174621584,0.11343626976013184,0.9015025041736227,0.9874708247422166,50,0.1,64,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.1, 'filter__n': 64}",157,0.9285714285714286,0.9776692254012561,0.8591160220994475,0.9867595818815331,0.935933147632312,0.9951321279554938,0.9215686274509803,0.9888888888888889,0.8619718309859155,0.9889042995839112,0.01144682391713922,0.00574909425317892,0.03370272745173623,0.005645149050631177
266,0.2963223934173584,0.11582765579223633,0.328881469115192,0.33764874073790907,50,0.6,2,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 2}",396,0.32967032967032966,0.35519888346127004,0.3259668508287293,0.31567944250871083,0.34818941504178275,0.3574408901251738,0.2857142857142857,0.3055555555555556,0.35492957746478876,0.35436893203883496,0.011607170923215922,0.0001978018357295759,0.02409451449420538,0.022324533965796416
267,0.2928300857543945,0.11348018646240235,0.6115748469671675,0.6656419359513837,50,0.6,5,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 5}",361,0.6620879120879121,0.6873691556175855,0.48066298342541436,0.5846689895470383,0.5793871866295265,0.633518776077886,0.6582633053221288,0.7326388888888888,0.6788732394366197,0.6900138696255201,0.013271306777292104,0.0037575101536273135,0.0741888106456688,0.05127020651023255
268,0.2911290168762207,0.1102757453918457,0.770172509738453,0.8677945581672606,50,0.6,10,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 10}",329,0.7692307692307693,0.8311235170969993,0.7182320441988951,0.8912891986062718,0.7465181058495822,0.8331015299026425,0.7927170868347339,0.8736111111111111,0.8253521126760563,0.9098474341192788,0.018284816350724903,0.006012928455607238,0.03684972531994608,0.031313403700936916
269,0.2920548439025879,0.11240630149841309,0.8547579298831386,0.9301613539744393,50,0.6,15,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 15}",284,0.8708791208791209,0.9225401256106072,0.8121546961325967,0.9303135888501742,0.8857938718662952,0.9450625869262865,0.9019607843137255,0.9340277777777778,0.8028169014084507,0.9188626907073509,0.010586227753973262,0.005550968207477959,0.03982867025702568,0.009195238608827523
270,0.3019526481628418,0.11480865478515626,0.862548692264886,0.9599206833825592,50,0.6,20,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 20}",273,0.8681318681318682,0.9323098394975575,0.8038674033149171,0.9700348432055749,0.8913649025069638,0.9770514603616134,0.9047619047619048,0.9694444444444444,0.8450704225352113,0.9507628294036061,0.009683370915302187,0.0042339400650453045,0.0357805287158208,0.01632597172077203
271,0.29057159423828127,0.11688652038574218,0.8781302170283807,0.9546368321089067,50,0.6,25,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 25}",248,0.8846153846153846,0.9357990230286113,0.8232044198895028,0.9630662020905923,0.9331476323119777,0.9728789986091794,0.9131652661064426,0.9381944444444444,0.8366197183098592,0.963245492371706,0.011394553185785373,0.00413870207991974,0.04248786802311574,0.014853653499972549
272,0.31707024574279785,0.11669998168945313,0.9193099610461881,0.9780233984457549,50,0.6,30,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 30}",57,0.9285714285714286,0.9902302861130495,0.9033149171270718,0.9707317073170731,0.9498607242339833,0.9714881780250347,0.927170868347339,0.9777777777777777,0.8873239436619719,0.9798890429958391,0.01077283449477686,0.0023404313368764083,0.021674114763719672,0.00704878615202987
273,0.29490885734558103,0.11189103126525879,0.9176405119643851,0.9770271241888426,50,0.6,35,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 35}",66,0.9340659340659341,0.9511514305652478,0.8950276243093923,0.9902439024390244,0.9387186629526463,0.9791376912378303,0.938375350140056,0.9784722222222222,0.8816901408450705,0.986130374479889,0.019060454439754827,0.005170145141296444,0.024231188320008156,0.01366489454970226
274,0.3073877334594727,0.11608591079711914,0.902615470228158,0.9817861661500679,50,0.6,40,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 40}",152,0.9340659340659341,0.9839497557571528,0.8425414364640884,0.9937282229965156,0.9136490250696379,0.9902642559109874,0.9215686274509803,0.9527777777777777,0.9014084507042254,0.9882108183079057,0.019182396592913785,0.00021992743974111567,0.0319895457451774,0.014845434308316571
275,0.2917613506317139,0.11594195365905761,0.899276572064552,0.9781742515012333,50,0.6,45,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 45}",166,0.9065934065934066,0.9860432658757851,0.8839779005524862,0.9804878048780488,0.9136490250696379,0.9888734353268428,0.9215686274509803,0.9715277777777778,0.8704225352112676,0.9639389736477115,0.006245185703746827,0.009419900415018287,0.019038284522856955,0.009258133715949588
276,0.3002723217010498,0.11599454879760743,0.8981636060100167,0.9821849045136772,50,0.6,50,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 50}",169,0.8983516483516484,0.9741800418702024,0.8591160220994475,0.9790940766550522,0.9303621169916435,0.9888734353268428,0.9243697478991597,0.9881944444444445,0.8788732394366198,0.9805825242718447,0.013047869528178409,0.00242449708615076,0.02691136722821661,0.0056044567952678315
