,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_clf__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
172,0.0635709285736084,0.0005012989044189453,0.9246753246753247,0.95508658008658,"(25, 25)",0.01,12,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'clf__n_components': 12}",107,0.9567099567099567,0.9485930735930735,0.9415584415584416,0.9583333333333334,0.9415584415584416,0.9556277056277056,0.8961038961038961,0.9458874458874459,0.8874458874458875,0.966991341991342,0.008651212733570402,2.4314019744838644e-07,0.027563216241959503,0.00747458729429957
173,0.07319455146789551,0.0005012989044189453,0.9316017316017317,0.9654761904761905,"(25, 25)",0.01,13,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'clf__n_components': 13}",78,0.961038961038961,0.9594155844155844,0.9502164502164502,0.9577922077922078,0.9177489177489178,0.9675324675324676,0.9199134199134199,0.9772727272727273,0.9090909090909091,0.9653679653679653,0.01703641214472335,1.9073486328125e-07,0.020240120740365294,0.006916253380376845
174,0.05945820808410644,0.0005015373229980469,0.9424242424242424,0.9669913419913421,"(25, 25)",0.01,14,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'clf__n_components': 14}",30,0.9588744588744589,0.9475108225108225,0.974025974025974,0.9686147186147186,0.9437229437229437,0.9675324675324676,0.9264069264069265,0.9794372294372294,0.9090909090909091,0.9718614718614719,0.007480523418763638,2.4314019744838644e-07,0.022972292920210562,0.010592800262547317
175,0.06849894523620606,0.0003005027770996094,0.9346320346320346,0.9621212121212122,"(25, 25)",0.01,15,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'clf__n_components': 15}",63,0.9653679653679653,0.9702380952380952,0.974025974025974,0.9680735930735931,0.9090909090909091,0.9274891774891775,0.9307359307359307,0.9767316017316018,0.8939393939393939,0.9680735930735931,0.01651617896324627,0.0002453600615230293,0.031048348185352563,0.017604469755488277
176,0.050339460372924805,0.000501251220703125,0.9294372294372294,0.9636363636363636,"(25, 25)",0.01,16,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'clf__n_components': 16}",87,0.961038961038961,0.9626623376623377,0.9112554112554112,0.9448051948051948,0.9588744588744589,0.9675324675324676,0.9155844155844156,0.9696969696969697,0.9004329004329005,0.9734848484848485,0.0022644103145664,1.1680077279964342e-07,0.02541239847868254,0.01004454948066852
177,0.06638808250427246,0.00040607452392578126,0.9385281385281385,0.9679653679653679,"(25, 25)",0.01,17,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'clf__n_components': 17}",44,0.961038961038961,0.9556277056277056,0.9567099567099567,0.9718614718614719,0.9588744588744589,0.9788961038961039,0.9155844155844156,0.974025974025974,0.9004329004329005,0.9594155844155844,0.012931985245212238,0.00020329651243742555,0.025412398478682534,0.008907393222317013
178,0.06798110008239747,0.000501251220703125,0.9385281385281385,0.9696969696969697,"(25, 25)",0.01,18,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'clf__n_components': 18}",44,0.9718614718614719,0.966991341991342,0.9653679653679653,0.9718614718614719,0.9653679653679653,0.9761904761904762,0.8852813852813853,0.9588744588744589,0.9047619047619048,0.9745670995670995,0.017943401609481817,1.1680077279964342e-07,0.03613098115128193,0.006245254565477699
179,0.0532416820526123,0.0004009723663330078,0.9142857142857143,0.9558441558441558,"(25, 25)",0.01,19,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'clf__n_components': 19}",155,0.9632034632034632,0.9659090909090909,0.9112554112554112,0.9475108225108225,0.9329004329004329,0.9615800865800865,0.8744588744588745,0.9642857142857143,0.8896103896103896,0.939935064935065,0.014880321093180219,0.0002004862044310924,0.03144419012525518,0.010276257550189793
180,0.039705848693847655,0.0005013465881347657,0.5675324675324676,0.6298701298701299,"(25, 25)",0.06,2,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 2}",506,0.6147186147186147,0.6239177489177489,0.6428571428571429,0.6655844155844156,0.5714285714285714,0.591991341991342,0.551948051948052,0.6412337662337663,0.45670995670995673,0.6266233766233766,0.011660695940751791,2.3360154559928684e-07,0.06393750345254814,0.02402256128018149
181,0.04161062240600586,0.00040106773376464845,0.7701298701298701,0.8160173160173159,"(25, 25)",0.06,3,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 3}",430,0.803030303030303,0.8392857142857143,0.7510822510822511,0.7824675324675324,0.7922077922077922,0.8154761904761905,0.7554112554112554,0.8041125541125541,0.7489177489177489,0.8387445887445888,0.014989903255983124,0.00020053400152598972,0.022800336073183877,0.021566415709126523
182,0.039104366302490236,0.00030083656311035155,0.8168831168831169,0.836904761904762,"(25, 25)",0.06,4,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 4}",367,0.8679653679653679,0.8387445887445888,0.8722943722943723,0.8484848484848485,0.7445887445887446,0.7867965367965368,0.7597402597402597,0.8566017316017316,0.8398268398268398,0.8538961038961039,0.006107535257912964,0.00024563207148103964,0.05421807892628829,0.025787570298147485
183,0.05294079780578613,0.0005015850067138672,0.8510822510822511,0.8804112554112555,"(25, 25)",0.06,5,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 5}",308,0.8787878787878788,0.8744588744588745,0.8874458874458875,0.8663419913419913,0.8246753246753247,0.8901515151515151,0.8333333333333334,0.8977272727272727,0.8311688311688312,0.8733766233766234,0.014806209982520989,1.784161275279017e-07,0.02645301492199513,0.01164111844980507
184,0.05134739875793457,0.0004014015197753906,0.8354978354978355,0.8838744588744587,"(25, 25)",0.06,6,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 6}",338,0.8571428571428571,0.8544372294372294,0.8506493506493507,0.8728354978354979,0.8441558441558441,0.887987012987013,0.7813852813852814,0.8706709956709957,0.8441558441558441,0.9334415584415584,0.021023817668780052,0.00020070192110573575,0.027481506923123577,0.026968689397701313
185,0.04812798500061035,0.000501251220703125,0.8515151515151516,0.9004329004329005,"(25, 25)",0.06,7,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 7}",305,0.8831168831168831,0.8971861471861472,0.8463203463203464,0.875,0.8744588744588745,0.9161255411255411,0.79004329004329,0.8966450216450217,0.8636363636363636,0.9172077922077922,0.009757264719363902,1.1680077279964342e-07,0.03309919455171478,0.015487916727271275
186,0.05255589485168457,0.0004961013793945313,0.8935064935064935,0.9316017316017315,"(25, 25)",0.06,8,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 8}",219,0.9025974025974026,0.922077922077922,0.9177489177489178,0.8933982683982684,0.9047619047619048,0.9383116883116883,0.8571428571428571,0.9448051948051948,0.8852813852813853,0.9594155844155844,0.008235078962606045,1.0706454349501099e-05,0.020914064639274758,0.022552928486338695
187,0.03941035270690918,0.000501251220703125,0.8995670995670996,0.9356060606060608,"(25, 25)",0.06,9,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 9}",207,0.9329004329004329,0.9383116883116883,0.9004329004329005,0.9226190476190477,0.8874458874458875,0.9215367965367965,0.9090909090909091,0.9404761904761905,0.8679653679653679,0.9550865800865801,0.007033048728455947,2.4314019744838644e-07,0.021670980105253382,0.012467043941847788
