,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
567,0.354433012008667,0.11079750061035157,0.9212121212121213,0.9516233766233766,"(100, 25, 100)",0.06,11,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.06, 'filter__n': 11}",184,0.9523809523809523,0.9680735930735931,0.935064935064935,0.9388528138528138,0.9437229437229437,0.9318181818181818,0.8852813852813853,0.95995670995671,0.8896103896103896,0.9594155844155844,0.023363692449940212,0.006640479484389349,0.02814185794483981,0.013828272363017462
568,0.3655115604400635,0.11169915199279785,0.9281385281385282,0.9524891774891776,"(100, 25, 100)",0.06,12,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.06, 'filter__n': 12}",140,0.9415584415584416,0.9312770562770563,0.961038961038961,0.9567099567099567,0.9372294372294372,0.9594155844155844,0.8766233766233766,0.9523809523809523,0.9242424242424242,0.9626623376623377,0.012799898875875333,0.007035930625578104,0.02833431718087198,0.011128783195311926
569,0.35207209587097166,0.11516246795654297,0.9186147186147187,0.9454545454545455,"(100, 25, 100)",0.06,13,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.06, 'filter__n': 13}",208,0.9632034632034632,0.9637445887445888,0.8614718614718615,0.9117965367965368,0.9155844155844156,0.9069264069264069,0.9264069264069265,0.9686147186147186,0.9264069264069265,0.9761904761904762,0.02435171609057289,0.0020876515148535325,0.03281488079350168,0.029775478998097786
570,0.37477526664733884,0.11307463645935059,0.9432900432900433,0.9606060606060606,"(100, 25, 100)",0.06,14,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.06, 'filter__n': 14}",40,0.9588744588744589,0.9496753246753247,0.9545454545454546,0.9502164502164502,0.9502164502164502,0.9502164502164502,0.9112554112554112,0.9751082251082251,0.9415584415584416,0.9778138528138528,0.013970943402975276,0.005062356004590076,0.01701028805574764,0.01297528330324759
571,0.3741239070892334,0.11706819534301757,0.9363636363636364,0.9560606060606063,"(100, 25, 100)",0.06,15,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.06, 'filter__n': 15}",90,0.9632034632034632,0.9653679653679653,0.9826839826839827,0.974025974025974,0.9458874458874459,0.946969696969697,0.9025974025974026,0.966991341991342,0.8874458874458875,0.926948051948052,0.03618685516328606,0.007813375368858485,0.036027096574135366,0.01708243429052429
572,0.3578742504119873,0.11317558288574218,0.9272727272727272,0.9515151515151515,"(100, 25, 100)",0.06,16,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.06, 'filter__n': 16}",145,0.9632034632034632,0.9415584415584416,0.9588744588744589,0.9442640692640693,0.9242424242424242,0.9518398268398268,0.9025974025974026,0.9561688311688312,0.8874458874458875,0.9637445887445888,0.027424852550715324,0.005542652094464909,0.029979722412434243,0.00803785481715462
573,0.35681567192077634,0.11508669853210449,0.9103896103896104,0.9443722943722943,"(100, 25, 100)",0.06,17,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.06, 'filter__n': 17}",265,0.8831168831168831,0.926948051948052,0.9437229437229437,0.9388528138528138,0.9545454545454546,0.952922077922078,0.8571428571428571,0.9393939393939394,0.9134199134199135,0.9637445887445888,0.03184739204370515,0.0025914339209310755,0.03646656223143326,0.012706199239341286
574,0.3513284683227539,0.11404385566711425,0.9329004329004329,0.9584415584415584,"(100, 25, 100)",0.06,18,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.06, 'filter__n': 18}",110,0.9523809523809523,0.9448051948051948,0.9696969696969697,0.9485930735930735,0.9523809523809523,0.9724025974025974,0.8896103896103896,0.9604978354978355,0.9004329004329005,0.9659090909090909,0.013443965052179464,0.0029925718759236442,0.03175259016604716,0.010371557186762739
575,0.3582466125488281,0.10891718864440918,0.919047619047619,0.9476190476190476,"(100, 25, 100)",0.06,19,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.06, 'filter__n': 19}",205,0.9567099567099567,0.9485930735930735,0.9718614718614719,0.9583333333333334,0.9004329004329005,0.9285714285714286,0.8917748917748918,0.9545454545454546,0.8744588744588745,0.948051948051948,0.033381682455815354,0.006145857090568279,0.03817386612129627,0.010263712311280235
576,0.344622802734375,0.12560973167419434,0.7532467532467533,0.7634199134199134,"(100, 25, 100)",0.1,2,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.1, 'filter__n': 2}",481,0.8268398268398268,0.7678571428571429,0.7402597402597403,0.7510822510822511,0.7748917748917749,0.801948051948052,0.7380952380952381,0.7873376623376623,0.6861471861471862,0.7088744588744589,0.013681682587545535,0.00861236441827521,0.04644357924525141,0.03226016026104938
577,0.3381659030914307,0.11602315902709961,0.8393939393939394,0.8698051948051949,"(100, 25, 100)",0.1,3,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.1, 'filter__n': 3}",435,0.803030303030303,0.8998917748917749,0.9177489177489178,0.91504329004329,0.8852813852813853,0.8896103896103896,0.8831168831168831,0.895021645021645,0.7077922077922078,0.7494588744588745,0.023385420926432976,0.0058574009574464455,0.07589227357385349,0.06076683221259233
578,0.34977078437805176,0.1162522315979004,0.8987012987012987,0.9180735930735932,"(100, 25, 100)",0.1,4,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.1, 'filter__n': 4}",326,0.9264069264069265,0.9502164502164502,0.9437229437229437,0.9285714285714286,0.9264069264069265,0.9334415584415584,0.8852813852813853,0.8869047619047619,0.8116883116883117,0.8912337662337663,0.025711987691178016,0.0038713689865058506,0.047567859146068224,0.02478473125220328
579,0.3358042240142822,0.11424078941345214,0.8835497835497835,0.8859307359307358,"(100, 25, 100)",0.1,5,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.1, 'filter__n': 5}",374,0.7748917748917749,0.8198051948051948,0.9090909090909091,0.9155844155844156,0.9177489177489178,0.895021645021645,0.8852813852813853,0.8501082251082251,0.9307359307359307,0.9491341991341992,0.023630934101365932,0.0049072975792708706,0.056317002140084574,0.04607060359228713
580,0.349624490737915,0.115667724609375,0.7974025974025974,0.8334415584415584,"(100, 25, 100)",0.1,6,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.1, 'filter__n': 6}",455,0.7770562770562771,0.8170995670995671,0.829004329004329,0.8376623376623377,0.7424242424242424,0.7364718614718615,0.8961038961038961,0.9318181818181818,0.7424242424242424,0.8441558441558441,0.013509354752029175,0.008647579761275429,0.05865121923615564,0.062419153685388064
581,0.3584602832794189,0.11892848014831543,0.8220779220779221,0.8177489177489177,"(100, 25, 100)",0.1,7,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.1, 'filter__n': 7}",443,0.9047619047619048,0.9020562770562771,0.8701298701298701,0.7673160173160173,0.5606060606060606,0.5492424242424242,0.854978354978355,0.9226190476190477,0.9199134199134199,0.9475108225108225,0.013567727057092286,0.009754479310784573,0.13279110524985338,0.14804245431701224
582,0.34010114669799807,0.11363139152526855,0.687012987012987,0.6824675324675324,"(100, 25, 100)",0.1,8,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.1, 'filter__n': 8}",503,0.8528138528138528,0.9145021645021645,0.8181818181818182,0.7467532467532467,0.935064935064935,0.8901515151515151,0.3008658008658009,0.30194805194805197,0.5281385281385281,0.558982683982684,0.02978453256826959,0.0030151923193262146,0.23688634462751204,0.2285383744793393
583,0.334288501739502,0.11550412178039551,0.46320346320346323,0.4962121212121212,"(100, 25, 100)",0.1,9,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.1, 'filter__n': 9}",542,0.8679653679653679,0.8820346320346321,0.5043290043290043,0.5189393939393939,0.37445887445887444,0.36688311688311687,0.30952380952380953,0.42857142857142855,0.2597402597402597,0.2846320346320346,0.04111930053676379,0.0013885901567731833,0.2183638352976093,0.2075779017534803
584,0.3496467113494873,0.11312975883483886,0.6848484848484848,0.6945887445887445,"(100, 25, 100)",0.1,10,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__learning_rate_init': 0.1, 'filter__n': 10}",504,0.9285714285714286,0.9523809523809523,0.4199134199134199,0.4128787878787879,0.5324675324675324,0.5357142857142857,0.9393939393939394,0.9301948051948052,0.6038961038961039,0.6417748917748918,0.04267231551012175,0.010603132260315154,0.2117347836276609,0.21417653215696097
