,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_addClustKM__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
29,0.13616199493408204,0.03790059089660645,0.8826839826839827,0.91991341991342,"(25,)",0.006,13,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 13}",240,0.9545454545454546,0.9166666666666666,0.9004329004329005,0.9182900432900433,0.8614718614718615,0.9069264069264069,0.829004329004329,0.9274891774891775,0.8679653679653679,0.9301948051948052,0.008687078547414732,0.004092304081113892,0.04249045103096759,0.008305880456428542
30,0.1481938362121582,0.04211249351501465,0.8623376623376623,0.9222943722943722,"(25,)",0.006,14,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 14}",334,0.961038961038961,0.922077922077922,0.8874458874458875,0.9182900432900433,0.8333333333333334,0.922077922077922,0.8051948051948052,0.9491341991341992,0.8246753246753247,0.8998917748917749,0.018083344958805203,0.0042298879683745575,0.05638683930677542,0.01573773190356266
31,0.15791969299316405,0.04542083740234375,0.8675324675324675,0.9231601731601732,"(25,)",0.006,16,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 16}",308,0.9112554112554112,0.9107142857142857,0.9307359307359307,0.9247835497835498,0.8593073593073594,0.9123376623376623,0.7835497835497836,0.9420995670995671,0.8528138528138528,0.9258658008658008,0.008968173830045561,0.002342812868182712,0.05146601753039836,0.011319746203457045
32,0.16313514709472657,0.04903593063354492,0.8385281385281386,0.9168831168831169,"(25,)",0.006,18,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 18}",372,0.9437229437229437,0.9329004329004329,0.9090909090909091,0.9101731601731602,0.854978354978355,0.9069264069264069,0.6991341991341992,0.8988095238095238,0.7857142857142857,0.9356060606060606,0.021226126220380784,0.0038947294798207244,0.08779024392212467,0.014682761271998227
33,0.16854896545410156,0.051445817947387694,0.8519480519480519,0.9098484848484848,"(25,)",0.006,20,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 20}",351,0.9523809523809523,0.9074675324675324,0.8961038961038961,0.9047619047619048,0.8203463203463204,0.9253246753246753,0.7987012987012987,0.9237012987012987,0.7922077922077922,0.887987012987013,0.017606685773645516,0.0020878497717862275,0.06235269179091193,0.013717719245293816
34,0.1741636276245117,0.059357213973999026,0.803030303030303,0.901948051948052,"(25,)",0.006,25,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 25}",413,0.9285714285714286,0.8863636363636364,0.8073593073593074,0.9301948051948052,0.8679653679653679,0.9182900432900433,0.6147186147186147,0.8544372294372294,0.7965367965367965,0.9204545454545454,0.008535277194667273,0.0023218705067297395,0.10535590607091182,0.02795561595341167
35,0.20273914337158203,0.06707825660705566,0.8757575757575757,0.9205627705627706,"(25,)",0.006,30,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 30}",272,0.9242424242424242,0.8917748917748918,0.8831168831168831,0.9301948051948052,0.8874458874458875,0.9285714285714286,0.8095238095238095,0.9182900432900433,0.8744588744588745,0.933982683982684,0.014652541158696263,0.0032548421381974365,0.037229437229437216,0.015303045610675877
36,0.0696793556213379,0.013536310195922852,0.9004329004329005,0.9377705627705627,"(25,)",0.01,2,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 2}",146,0.9696969696969697,0.9561688311688312,0.9134199134199135,0.933982683982684,0.8614718614718615,0.9020562770562771,0.8593073593073594,0.9383116883116883,0.8982683982683982,0.9583333333333334,0.012906246468152584,0.0017656862270453262,0.04044782208414918,0.020255739235665617
37,0.0858281135559082,0.017145824432373048,0.8913419913419913,0.9506493506493505,"(25,)",0.01,3,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 3}",188,0.9653679653679653,0.9583333333333334,0.9285714285714286,0.9496753246753247,0.8831168831168831,0.9123376623376623,0.8722943722943723,0.9594155844155844,0.8073593073593074,0.9734848484848485,0.010187830049614707,0.0024021503722786997,0.05357131925302588,0.020620788508769795
38,0.08271956443786621,0.017747211456298827,0.8887445887445887,0.9443722943722944,"(25,)",0.01,4,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 4}",204,0.8961038961038961,0.9545454545454546,0.9675324675324676,0.9491341991341992,0.8268398268398268,0.9117965367965368,0.8961038961038961,0.9686147186147186,0.8571428571428571,0.9377705627705628,0.01391861572622216,0.0019181732778524741,0.04721592451752723,0.01907158566976395
