,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_addClustGMM__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
203,0.12282633781433105,0.019360065460205078,0.9017316017316017,0.9598484848484847,"(25, 25)",0.1,7,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'addClustGMM__n_clusters': 7}",95,0.9523809523809523,0.9632034632034632,0.8722943722943723,0.9545454545454546,0.8939393939393939,0.9404761904761905,0.8744588744588745,0.9653679653679653,0.9155844155844156,0.9756493506493507,0.03977584282721,0.009942891480206188,0.029760133752895577,0.011788094202761988
204,0.12051496505737305,0.02667078971862793,0.893073593073593,0.9604978354978355,"(25, 25)",0.1,8,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'addClustGMM__n_clusters': 8}",128,0.935064935064935,0.961038961038961,0.8484848484848485,0.9637445887445888,0.8722943722943723,0.935064935064935,0.8852813852813853,0.9707792207792207,0.9242424242424242,0.9718614718614719,0.04526598283852237,0.0058928832802160455,0.03229680944345363,0.013360432348061448
205,0.14298100471496583,0.0296783447265625,0.8926406926406927,0.9557359307359308,"(25, 25)",0.1,9,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'addClustGMM__n_clusters': 9}",130,0.9523809523809523,0.9437229437229437,0.8614718614718615,0.961038961038961,0.8917748917748918,0.9583333333333334,0.8701298701298701,0.9415584415584416,0.8874458874458875,0.974025974025974,0.0287928934663911,0.005943897847020258,0.0318586484726824,0.011955813402286979
206,0.15410976409912108,0.03329381942749023,0.8653679653679653,0.9574675324675326,"(25, 25)",0.1,10,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'addClustGMM__n_clusters': 10}",254,0.9696969696969697,0.9659090909090909,0.7272727272727273,0.9361471861471862,0.8896103896103896,0.954004329004329,0.8333333333333334,0.9556277056277056,0.9069264069264069,0.9756493506493507,0.06476729326001654,0.005679994293641599,0.08160374106175802,0.013204350264716074
207,0.1288426399230957,0.038000631332397464,0.8943722943722944,0.9588744588744589,"(25, 25)",0.1,11,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'addClustGMM__n_clusters': 11}",122,0.9567099567099567,0.9567099567099567,0.9069264069264069,0.9550865800865801,0.9264069264069265,0.9772727272727273,0.8073593073593074,0.9437229437229437,0.8744588744588745,0.9615800865800865,0.018583414257277973,0.011341326485571424,0.05106390454892857,0.010903377532256429
208,0.14638352394104004,0.03429713249206543,0.8744588744588745,0.9507575757575758,"(25, 25)",0.1,12,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'addClustGMM__n_clusters': 12}",209,0.9632034632034632,0.9534632034632035,0.8571428571428571,0.9632034632034632,0.8441558441558441,0.9155844155844156,0.8138528138528138,0.9545454545454546,0.8939393939393939,0.966991341991342,0.02833596496666119,0.0022446041319814174,0.05127632076133693,0.01831532104009191
209,0.17887020111083984,0.03208503723144531,0.8826839826839827,0.9483766233766234,"(25, 25)",0.1,13,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'addClustGMM__n_clusters': 13}",178,0.9372294372294372,0.9556277056277056,0.803030303030303,0.9356060606060606,0.8787878787878788,0.9301948051948052,0.9004329004329005,0.9588744588744589,0.8939393939393939,0.9615800865800865,0.041966285284309776,0.006748605100234161,0.04421946015793679,0.012890151049466864
210,0.19451751708984374,0.03639655113220215,0.8948051948051948,0.9567099567099568,"(25, 25)",0.1,14,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'addClustGMM__n_clusters': 14}",120,0.9458874458874459,0.9453463203463204,0.7965367965367965,0.9296536796536796,0.9415584415584416,0.9702380952380952,0.8982683982683982,0.9648268398268398,0.8917748917748918,0.9734848484848485,0.05211857979277814,0.01169609907528451,0.05380170456504082,0.01668212023203264
211,0.1919102191925049,0.043114757537841795,0.8575757575757575,0.9588744588744589,"(25, 25)",0.1,16,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'addClustGMM__n_clusters': 16}",285,0.9004329004329005,0.9642857142857143,0.935064935064935,0.9594155844155844,0.8939393939393939,0.9604978354978355,0.670995670995671,0.948051948051948,0.8874458874458875,0.9621212121212122,0.04902967046982528,0.013556313123385377,0.09472906073439619,0.005654697176455915
212,0.22590079307556152,0.04331483840942383,0.8112554112554112,0.9541125541125541,"(25, 25)",0.1,18,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'addClustGMM__n_clusters': 18}",386,0.854978354978355,0.9642857142857143,0.7965367965367965,0.9550865800865801,0.7424242424242424,0.9274891774891775,0.7792207792207793,0.9702380952380952,0.8831168831168831,0.9534632034632035,0.019986972270985275,0.018243109956986872,0.0511005910286583,0.01465401535548764
213,0.22479791641235353,0.05023355484008789,0.8536796536796537,0.954004329004329,"(25, 25)",0.1,20,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'addClustGMM__n_clusters': 20}",298,0.9025974025974026,0.9572510822510822,0.8636363636363636,0.9404761904761905,0.8571428571428571,0.9496753246753247,0.7835497835497836,0.9545454545454546,0.8614718614718615,0.9680735930735931,0.032629865686133894,0.036384904072420614,0.03868589716493315,0.009061227570967315
214,0.3069161891937256,0.06106271743774414,0.8722943722943723,0.95,"(25, 25)",0.1,25,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'addClustGMM__n_clusters': 25}",220,0.8896103896103896,0.9561688311688312,0.8831168831168831,0.9415584415584416,0.8809523809523809,0.948051948051948,0.8311688311688312,0.941017316017316,0.8766233766233766,0.9632034632034632,0.04431132805493198,0.018157501604125926,0.020985627088382353,0.00858055179346961
215,0.30671539306640627,0.06437792778015136,0.8389610389610389,0.9352813852813853,"(25, 25)",0.1,30,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'addClustGMM__n_clusters': 30}",335,0.8246753246753247,0.9356060606060606,0.9134199134199135,0.9372294372294372,0.922077922077922,0.9437229437229437,0.7770562770562771,0.9448051948051948,0.7575757575757576,0.91504329004329,0.051262609607081885,0.025883022590954808,0.0679888012102696,0.010727941797875565
216,0.04772686958312988,0.0063168048858642575,0.40346320346320347,0.4037878787878788,"(25, 25)",0.6,2,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.6, 'addClustGMM__n_clusters': 2}",533,0.29004329004329005,0.2667748917748918,0.3787878787878788,0.3538961038961039,0.4199134199134199,0.4199134199134199,0.3787878787878788,0.420995670995671,0.5497835497835498,0.5573593073593074,0.012621108547853251,0.0027749024220158377,0.08457194975216202,0.09529120911689594
217,0.053642797470092776,0.010126972198486328,0.36666666666666664,0.3653679653679654,"(25, 25)",0.6,3,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.6, 'addClustGMM__n_clusters': 3}",547,0.34415584415584416,0.3046536796536797,0.2683982683982684,0.262987012987013,0.49567099567099565,0.533008658008658,0.2857142857142857,0.2813852813852814,0.4393939393939394,0.4448051948051948,0.011918839349137657,0.002641444473940107,0.08791823054453948,0.10548445417110176
218,0.06216564178466797,0.008623027801513672,0.3385281385281385,0.40811688311688316,"(25, 25)",0.6,4,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.6, 'addClustGMM__n_clusters': 4}",554,0.1406926406926407,0.18506493506493507,0.33116883116883117,0.39664502164502163,0.37012987012987014,0.36742424242424243,0.329004329004329,0.3560606060606061,0.5216450216450217,0.7353896103896104,0.019461354948599414,0.0037436719657291642,0.12150243526707107,0.1796424004178455
219,0.07660341262817383,0.012137985229492188,0.3956709956709957,0.4518398268398268,"(25, 25)",0.6,5,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.6, 'addClustGMM__n_clusters': 5}",539,0.3051948051948052,0.2851731601731602,0.30303030303030304,0.42153679653679654,0.5952380952380952,0.6915584415584416,0.3939393939393939,0.41504329004329005,0.38095238095238093,0.4458874458874459,0.01840473563986115,0.004960036295133324,0.10659728164399665,0.13232572057250017
