,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_addClustKM__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.04371647834777832,0.015541458129882812,0.2567099567099567,0.25497835497835497,"(25,)",0.001,2,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 2}",395,0.23809523809523808,0.2537878787878788,0.2878787878787879,0.24945887445887446,0.29653679653679654,0.2472943722943723,0.19696969696969696,0.2689393939393939,0.26406926406926406,0.2554112554112554,0.003031156410685397,0.0021786433366806027,0.03613098115128197,0.007563378878639021
1,0.04822807312011719,0.019953012466430664,0.25627705627705627,0.25562770562770565,"(25,)",0.001,3,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 3}",398,0.23593073593073594,0.2537878787878788,0.2878787878787879,0.2483766233766234,0.2943722943722944,0.24945887445887446,0.19696969696969696,0.2711038961038961,0.2662337662337662,0.2554112554112554,0.002824959249607664,0.0012439783403113756,0.036001078590981464,0.008167949032083644
2,0.0548457145690918,0.022159051895141602,0.2567099567099567,0.25562770562770565,"(25,)",0.001,4,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 4}",395,0.23593073593073594,0.25432900432900435,0.2878787878787879,0.25,0.2943722943722944,0.24945887445887446,0.19696969696969696,0.27056277056277056,0.2683982683982684,0.2537878787878788,0.0070514701810239265,0.0031771066192927224,0.03613098115128197,0.007718203173019666
3,0.06757969856262207,0.02807483673095703,0.25757575757575757,0.2551948051948052,"(25,)",0.001,5,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 5}",393,0.23809523809523808,0.2532467532467532,0.2857142857142857,0.24891774891774893,0.3008658008658009,0.24891774891774893,0.19696969696969696,0.270021645021645,0.2662337662337662,0.25487012987012986,0.003014523299369025,0.0029744702546244456,0.03686014364919135,0.007778667890072028
4,0.07820749282836914,0.02917790412902832,0.25497835497835497,0.2558441558441559,"(25,)",0.001,6,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 6}",401,0.23809523809523808,0.2527056277056277,0.2857142857142857,0.24675324675324675,0.2943722943722944,0.25162337662337664,0.19047619047619047,0.2721861471861472,0.2662337662337662,0.25595238095238093,0.0032180953323548097,0.0021596918813141575,0.0376000878798415,0.008687719584584192
5,0.08935127258300782,0.03168439865112305,0.25367965367965367,0.2554112554112554,"(25,)",0.001,7,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 7}",406,0.23376623376623376,0.25216450216450215,0.28354978354978355,0.24945887445887446,0.2943722943722944,0.25162337662337664,0.19047619047619047,0.2689393939393939,0.2662337662337662,0.25487012987012986,0.013007481296381334,0.003346575340037611,0.037674775276250363,0.006980309738786616
6,0.10126495361328125,0.03910493850708008,0.2541125541125541,0.25432900432900435,"(25,)",0.001,8,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 8}",403,0.23809523809523808,0.25757575757575757,0.28354978354978355,0.24783549783549783,0.2922077922077922,0.24512987012987014,0.19047619047619047,0.26731601731601734,0.2662337662337662,0.2537878787878788,0.015060599739831523,0.002393435906541144,0.03679908318156434,0.007826703347084225
7,0.1046785831451416,0.038001203536987306,0.2558441558441558,0.2574675324675325,"(25,)",0.001,9,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 9}",400,0.23593073593073594,0.25811688311688313,0.2813852813852814,0.25,0.2943722943722944,0.2532467532467532,0.19696969696969696,0.2727272727272727,0.27056277056277056,0.2532467532467532,0.009402505087281033,0.00432865181152705,0.035259467868912965,0.008058229640253801
8,0.1130000114440918,0.04030742645263672,0.25757575757575757,0.2566017316017316,"(25,)",0.001,10,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 10}",393,0.23809523809523808,0.2564935064935065,0.29004329004329005,0.24783549783549783,0.3051948051948052,0.25216450216450215,0.19047619047619047,0.270021645021645,0.26406926406926406,0.2564935064935065,0.006177693952657853,0.002210657947975216,0.040609660258211513,0.007438458994562584
9,0.1237335205078125,0.04131712913513184,0.33636363636363636,0.3601731601731602,"(25,)",0.001,11,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 11}",353,0.23809523809523808,0.2554112554112554,0.29004329004329005,0.2472943722943723,0.2878787878787879,0.24945887445887446,0.6017316017316018,0.7905844155844156,0.26406926406926406,0.25811688311688313,0.032235835037730955,0.003677091646235145,0.13401467563147185,0.21524110340491745
10,0.11079459190368653,0.04151043891906738,0.26017316017316017,0.25616883116883116,"(25,)",0.001,12,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 12}",390,0.24025974025974026,0.2591991341991342,0.29004329004329005,0.2483766233766234,0.3008658008658009,0.24945887445887446,0.20562770562770563,0.27326839826839827,0.26406926406926406,0.25054112554112556,0.006777720143591104,0.0032551711343121216,0.034453000434755916,0.009370069619875911
