,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_addClustKM__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
164,0.07850837707519531,0.019652462005615233,0.6662337662337663,0.9181818181818182,"(25, 25)",0.01,4,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 4}",375,0.48917748917748916,0.9047619047619048,0.6991341991341992,0.9036796536796536,0.6017316017316018,0.9312770562770563,0.6601731601731602,0.9247835497835498,0.8809523809523809,0.9264069264069265,0.011077217554144774,0.004675052640497098,0.12863336068690118,0.011602821878084951
165,0.11019339561462402,0.023362207412719726,0.7272727272727273,0.9172077922077921,"(25, 25)",0.01,5,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 5}",308,0.8051948051948052,0.9145021645021645,0.6363636363636364,0.9117965367965368,0.961038961038961,0.9415584415584416,0.6926406926406926,0.9020562770562771,0.5411255411255411,0.9161255411255411,0.020819131174062692,0.0034672969125946794,0.14479856202333696,0.01311713313950276
166,0.11239910125732422,0.0270721435546875,0.6393939393939394,0.9094155844155845,"(25, 25)",0.01,6,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 6}",394,0.5735930735930735,0.8912337662337663,0.6255411255411255,0.8939393939393939,0.5714285714285714,0.9145021645021645,0.6796536796536796,0.9155844155844156,0.7467532467532467,0.9318181818181818,0.010474973996776665,0.004881115135947039,0.06676498063641463,0.015072459184894946
167,0.11721749305725097,0.027066373825073244,0.651082251082251,0.9143939393939394,"(25, 25)",0.01,7,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 7}",384,0.7748917748917749,0.9231601731601732,0.6688311688311688,0.8961038961038961,0.670995670995671,0.920995670995671,0.5800865800865801,0.9155844155844156,0.5606060606060606,0.9161255411255411,0.016324918746398808,0.0038895123800148043,0.07650711457512503,0.009585103820556095
168,0.11510639190673828,0.026671123504638673,0.6874458874458874,0.898809523809524,"(25, 25)",0.01,8,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 8}",355,0.6536796536796536,0.9128787878787878,0.6515151515151515,0.8685064935064936,0.6515151515151515,0.8998917748917749,0.6796536796536796,0.9177489177489178,0.8008658008658008,0.895021645021645,0.011149723429256662,0.0020887303239021833,0.05770093478317678,0.01726521226574004
169,0.1249344825744629,0.034592199325561526,0.7987012987012987,0.911904761904762,"(25, 25)",0.01,9,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 9}",135,0.8354978354978355,0.9161255411255411,0.7207792207792207,0.9231601731601732,0.854978354978355,0.8944805194805194,0.8008658008658008,0.9096320346320347,0.7813852813852814,0.9161255411255411,0.010942138752919908,0.002991533896965451,0.046685055288460314,0.009706531309428012
170,0.13566627502441406,0.03538880348205566,0.7545454545454545,0.8982683982683982,"(25, 25)",0.01,10,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 10}",242,0.7683982683982684,0.8782467532467533,0.5865800865800865,0.8284632034632035,0.8722943722943723,0.9258658008658008,0.7012987012987013,0.9312770562770563,0.8441558441558441,0.9274891774891775,0.010130348473171307,0.0013271440767732743,0.10308667380012805,0.03994664832771116
171,0.14329400062561035,0.03800091743469238,0.7766233766233767,0.9138528138528137,"(25, 25)",0.01,11,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 11}",186,0.7705627705627706,0.908008658008658,0.7467532467532467,0.9085497835497836,0.7597402597402597,0.900974025974026,0.8506493506493507,0.9307359307359307,0.7554112554112554,0.920995670995671,0.015179078329712338,0.004352638055925558,0.03779892632544256,0.010622612757741894
172,0.14057402610778807,0.03759965896606445,0.7458874458874459,0.8964285714285714,"(25, 25)",0.01,12,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 12}",266,0.7640692640692641,0.9204545454545454,0.7467532467532467,0.8365800865800865,0.8116883116883117,0.9134199134199135,0.7662337662337663,0.9047619047619048,0.6406926406926406,0.9069264069264069,0.009714148816507019,0.002005589028702475,0.05681725416682433,0.030421844992724902
173,0.15290660858154298,0.04051356315612793,0.7948051948051948,0.9117965367965368,"(25, 25)",0.01,13,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 13}",145,0.6623376623376623,0.9053030303030303,0.8939393939393939,0.9204545454545454,0.9069264069264069,0.9134199134199135,0.70995670995671,0.920995670995671,0.8008658008658008,0.8988095238095238,0.016386690653133827,0.0013931453765438529,0.09714154531450594,0.008637692614387406
174,0.15301775932312012,0.04391689300537109,0.8151515151515152,0.9029220779220779,"(25, 25)",0.01,14,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 14}",106,0.7813852813852814,0.8939393939393939,0.8116883116883117,0.8690476190476191,0.7857142857142857,0.9096320346320347,0.8787878787878788,0.926948051948052,0.8181818181818182,0.91504329004329,0.014078802093821438,0.0023216955781423837,0.0348639421501314,0.019986807177755344
175,0.160432767868042,0.043911981582641604,0.7567099567099567,0.9061688311688311,"(25, 25)",0.01,16,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 16}",234,0.8398268398268398,0.91504329004329,0.7705627705627706,0.8939393939393939,0.6948051948051948,0.8695887445887446,0.7164502164502164,0.9356060606060606,0.7619047619047619,0.9166666666666666,0.020883018146116532,0.004058602774302241,0.050160440476505606,0.022552928486338695
