,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_addClustGMM__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.09274697303771973,0.004311466217041015,0.7134199134199134,0.7508658008658008,"(25,)",0.001,2,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 2}",258,0.7554112554112554,0.6996753246753247,0.841991341991342,0.8354978354978355,0.7337662337662337,0.7186147186147186,0.6363636363636364,0.8317099567099567,0.5995670995670995,0.6688311688311688,0.0262764639697112,0.0006801805296708264,0.08672714783128073,0.06940985064404524
1,0.08131756782531738,0.005915784835815429,0.6476190476190476,0.7680735930735931,"(25,)",0.001,3,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 3}",374,0.6861471861471862,0.7256493506493507,0.5822510822510822,0.7072510822510822,0.696969696969697,0.8073593073593074,0.5974025974025974,0.7965367965367965,0.6753246753246753,0.8035714285714286,0.02611633109007279,0.0013967262708196528,0.04792111982211138,0.04269147875485979
2,0.07058753967285156,0.010327911376953125,0.4329004329004329,0.5414502164502164,"(25,)",0.001,4,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 4}",493,0.7164502164502164,0.827922077922078,0.7272727272727273,0.8170995670995671,0.577922077922078,0.7765151515151515,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.03352172679119579,0.003364240501561313,0.3031879614610185,0.32590093349310645
3,0.08332509994506836,0.013836908340454101,0.5792207792207792,0.7215367965367966,"(25,)",0.001,5,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 5}",423,0.6861471861471862,0.7121212121212122,0.6493506493506493,0.7927489177489178,0.6233766233766234,0.7261904761904762,0.41125541125541126,0.678030303030303,0.525974025974026,0.6985930735930735,0.005027445505757378,0.0026452197652425944,0.09934664093244552,0.03898898708990732
4,0.09465208053588867,0.015340900421142578,0.474025974025974,0.6265151515151516,"(25,)",0.001,6,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 6}",476,0.7034632034632035,0.7186147186147186,0.6298701298701299,0.8517316017316018,0.6753246753246753,0.7911255411255411,0.004329004329004329,0.14285714285714285,0.35714285714285715,0.6282467532467533,0.025342888767530096,0.004092961782206473,0.2652270411032712,0.2530728858883535
5,0.14288005828857422,0.014338064193725585,0.5813852813852813,0.7967532467532468,"(25,)",0.001,7,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 7}",421,0.42857142857142855,0.7023809523809523,0.551948051948052,0.7072510822510822,0.6645021645021645,0.814935064935065,0.5562770562770563,0.8760822510822511,0.7056277056277056,0.8831168831168831,0.03988267488213664,0.002950660098951468,0.0971531196591642,0.07873895417370211
6,0.0916435718536377,0.018649578094482422,0.370995670995671,0.44274891774891767,"(25,)",0.001,8,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 8}",522,0.4805194805194805,0.3933982683982684,0.5887445887445888,0.8192640692640693,0.6341991341991342,0.7153679653679653,0.008658008658008658,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.024596015213051273,0.006011041536823782,0.24980868225314562,0.2822730749937028
7,0.11871647834777832,0.025266599655151368,0.47965367965367967,0.5628787878787879,"(25,)",0.001,9,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 9}",472,0.7575757575757576,0.7846320346320347,0.7077922077922078,0.6531385281385281,0.14285714285714285,0.1396103896103896,0.4199134199134199,0.5016233766233766,0.37012987012987014,0.7353896103896104,0.03199590824051847,0.010049966410881675,0.22728138511647708,0.23237455515675015
8,0.10237226486206055,0.02937798500061035,0.27965367965367965,0.38766233766233765,"(25,)",0.001,10,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 10}",577,0.14285714285714285,0.14285714285714285,0.46320346320346323,0.7727272727272727,0.14285714285714285,0.14339826839826839,0.5064935064935064,0.7364718614718615,0.14285714285714285,0.14285714285714285,0.040554223477751984,0.003623285159399659,0.16809920137851564,0.29982234421652104
9,0.15421037673950194,0.03429107666015625,0.47575757575757577,0.6595238095238095,"(25,)",0.001,11,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 11}",474,0.5584415584415584,0.6931818181818182,0.5476190476190477,0.8403679653679653,0.14285714285714285,0.14285714285714285,0.5064935064935064,0.8284632034632035,0.6233766233766234,0.7927489177489178,0.049591583552853154,0.006448006641183812,0.17062209177831367,0.26346588507070656
10,0.14819393157958985,0.03990592956542969,0.3398268398268398,0.477056277056277,"(25,)",0.001,12,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 12}",544,0.5822510822510822,0.7489177489177489,0.3354978354978355,0.5551948051948052,0.14285714285714285,0.14285714285714285,0.004329004329004329,0.14285714285714285,0.6341991341991342,0.7954545454545454,0.03430149975284852,0.010508928530107434,0.24363873273169195,0.2845241182677697
