,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_addClustKM__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.14137611389160157,0.012834310531616211,0.7696969696969697,0.8122294372294373,"(25,)",0.001,2,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 2}",353,0.7943722943722944,0.8154761904761905,0.7878787878787878,0.8376623376623377,0.8073593073593074,0.7532467532467533,0.6645021645021645,0.7781385281385281,0.7943722943722944,0.8766233766233766,0.028726115999980397,0.0025086654860495155,0.052976826115249724,0.043462858521250675
1,0.1597428321838379,0.016945075988769532,0.7917748917748918,0.8372294372294373,"(25,)",0.001,3,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 3}",328,0.8528138528138528,0.8425324675324676,0.7878787878787878,0.8371212121212122,0.841991341991342,0.7976190476190477,0.7164502164502164,0.8327922077922078,0.7597402597402597,0.8760822510822511,0.021191023564918483,0.002360024605930785,0.05091689429843161,0.025005387249613986
2,0.16975188255310059,0.021557188034057616,0.754978354978355,0.8281385281385282,"(25,)",0.001,4,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 4}",367,0.8073593073593074,0.829004329004329,0.7489177489177489,0.8679653679653679,0.854978354978355,0.8484848484848485,0.6926406926406926,0.7770562770562771,0.670995670995671,0.8181818181818182,0.030647021982810902,0.004993190780626562,0.06887607781053916,0.030690167748512708
3,0.17807364463806152,0.02506709098815918,0.7225108225108225,0.8121212121212121,"(25,)",0.001,5,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 5}",397,0.6017316017316018,0.7126623376623377,0.8116883116883117,0.8528138528138528,0.8138528138528138,0.8170995670995671,0.6168831168831169,0.8106060606060606,0.7683982683982684,0.8674242424242424,0.03096126238875647,0.003669825362534072,0.0939643272913757,0.054098916030302806
4,0.1747652530670166,0.02586846351623535,0.7220779220779221,0.8028138528138529,"(25,)",0.001,6,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 6}",399,0.7380952380952381,0.7867965367965368,0.6774891774891775,0.7683982683982684,0.7835497835497836,0.8192640692640693,0.7034632034632035,0.8262987012987013,0.7077922077922078,0.8133116883116883,0.01707921220421946,0.0029842252089835007,0.03626041834003798,0.02178687284958381
5,0.1952193260192871,0.03449158668518067,0.6437229437229437,0.836038961038961,"(25,)",0.001,7,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 7}",434,0.6883116883116883,0.8208874458874459,0.658008658008658,0.8777056277056277,0.7012987012987013,0.8024891774891775,0.5865800865800865,0.8398268398268398,0.5844155844155844,0.8392857142857143,0.05145473766940947,0.0060772279333682075,0.049577968146217885,0.024964602664941386
6,0.16174511909484862,0.030365896224975587,0.5917748917748917,0.7367965367965368,"(25,)",0.001,8,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 8}",456,0.6233766233766234,0.8051948051948052,0.7510822510822511,0.854978354978355,0.36363636363636365,0.46266233766233766,0.564935064935065,0.7554112554112554,0.6558441558441559,0.8057359307359307,0.03583723554579688,0.0050215088922094175,0.1290348318045131,0.14063710192508003
7,0.17219977378845214,0.03023076057434082,0.6744588744588744,0.7941558441558442,"(25,)",0.001,9,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 9}",425,0.683982683982684,0.7397186147186147,0.6818181818181818,0.8122294372294372,0.7554112554112554,0.8300865800865801,0.7359307359307359,0.8582251082251082,0.5151515151515151,0.7305194805194806,0.02597399206256738,0.0030445076083638507,0.08468267215530434,0.05046888521683883
8,0.1773773193359375,0.035589408874511716,0.6662337662337663,0.7733766233766234,"(25,)",0.001,10,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 10}",429,0.487012987012987,0.7023809523809523,0.658008658008658,0.6742424242424242,0.7857142857142857,0.7965367965367965,0.670995670995671,0.8630952380952381,0.7294372294372294,0.8306277056277056,0.022713484311038732,0.0010541090649128107,0.1004795383578426,0.07311837608270748
9,0.19281249046325682,0.034893226623535153,0.6731601731601732,0.7859307359307359,"(25,)",0.001,11,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 11}",426,0.7597402597402597,0.8138528138528138,0.5995670995670995,0.7391774891774892,0.6536796536796536,0.7521645021645021,0.7316017316017316,0.8560606060606061,0.6212121212121212,0.7683982683982684,0.041692661315561055,0.0022556959020887694,0.06229856879029779,0.04320012306098675
10,0.18830037117004395,0.03619637489318848,0.6268398268398269,0.7585497835497835,"(25,)",0.001,12,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 12}",438,0.6515151515151515,0.7067099567099567,0.7121212121212122,0.7835497835497836,0.5844155844155844,0.6152597402597403,0.4935064935064935,0.8295454545454546,0.6926406926406926,0.8576839826839827,0.025138065033307868,0.0025249192865771054,0.07973598232484126,0.08799133922261931
