,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,20,25,30
GMM,0.21997469835097674,0.23285351942901178,0.6659356504836885,0.7033821894317013,0.4958684037666083,0.6289394273033084,0.6233356054670844,0.7067817095431782,0.7093950213536312,0.7053108749808954,0.7168523918170374,0.712917066362437,0.7094320378889335,0.6701505139471591,0.6608019040057918,0.6423765704830475,0.6438921958126601,0.6266130827104807
Kmeans,0.6187791118721979,0.628658370918155,0.6093058015872184,0.6142427887937038,0.6541378668889261,0.6738282885218178,0.6286289210463586,0.6380768677273866,0.6535833732600436,0.698647067121728,0.6829975054373164,0.677801527999349,0.6751593038466304,0.6745834040119187,0.6616734938129905,0.6714659084089181,0.6523105519510655,0.6162059687760251
