,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,20,25,30
GMM,0.2515068982133655,0.2110380235772309,0.43209396622302826,0.4381630584235917,0.564669568796637,0.5763185690795073,0.6277440949758851,0.6006331736822994,0.6265314336545542,0.5481152221730996,0.5468237119029602,0.5288293741061822,0.5351691689140575,0.5387942462670802,0.5421646764058337,0.5337042804901082,0.513055586714949,0.49640651877784425
Kmeans,0.22885149162015128,0.38781099010878023,0.36069033844852744,0.5544712684190114,0.5564634091244803,0.5614200241688292,0.5428505571902914,0.5445677086653803,0.5521724616306256,0.551354153844341,0.5502750395268158,0.5242274613511659,0.5258800201160632,0.5118006176397888,0.516219142694578,0.4850474247233377,0.45782208614982983,0.45899527859286704
