,0,1,2,3,4,5,6,7,8,9
2,0.7094406273509433,0.4608379848072302,0.7353760467437459,0.8750370385519198,0.5798512394157487,0.5804134186343439,0.7810015013373496,0.4632165729705806,0.7807380993379401,0.3424953896075431
3,0.7900471603615928,0.6501469518818122,0.7997636981393523,0.7600977163995642,0.6857528273092122,0.8726234369129588,0.7039486031565768,0.7227359512863634,0.8073727945373782,0.6739352786378273
4,0.8681345112864346,0.7208874107485329,0.8529903672002834,0.83979625542839,0.7489725906547786,0.7397745191393771,0.8197264892609529,0.8536794963737004,0.9255620807202555,0.9029112060089038
5,0.8491804921177093,0.7519859342740793,0.9332780705754327,0.823342202558752,0.866169091737088,0.7313945937589317,0.8120398854532949,0.8400198717743331,0.8832872048544618,0.8948087655465251
6,0.8610680161494205,0.8153099734184782,0.8287769415372626,0.9187208037284414,0.8540326381644702,0.7203941784811986,0.869497615557422,0.803339514808225,0.8950446996627408,0.814790092022498
7,0.9024828678490772,0.8825372496541583,0.9407309380104565,0.9329543985569554,0.8156942807156643,0.8185826215235582,0.8940093417941405,0.876196989137191,0.8954662565449275,0.9013375879187827
8,0.92244151607515,0.7988894212800545,0.9501553564309856,0.9335316635486637,0.8747000722933508,0.9192150843721782,0.9024685370363944,0.8951159042108097,0.9414776705013366,0.9384201374970014
9,0.9115346309573368,0.8327701749342287,0.8939641749500062,0.9259068091604228,0.8802011090299594,0.9341923661749856,0.8815221383787143,0.9628835185267433,0.9239378364635881,0.8263545578833854
10,0.9152542124768577,0.8897520406324209,0.9053335205441791,0.9276602302008874,0.8751773735465811,0.916882081055497,0.8701429493314646,0.8451052808686605,0.9464572183901019,0.9243459456974373
11,0.9505277672519085,0.8286437225695985,0.9234541511585804,0.917169105649689,0.8445392645756251,0.937351739665091,0.9178945560927824,0.8641702088679881,0.9230998086964494,0.9513470982621779
12,0.9647396835252252,0.9172229087418612,0.9250946842888362,0.9220361138271371,0.9138573780726265,0.9441934257683907,0.928522730567107,0.9433709673044995,0.9547572923678042,0.9639276375941261
13,0.882284097533234,0.907087042292669,0.9285641658709144,0.9350383847007926,0.9061359982725318,0.9485628506042203,0.9313867860852827,0.9416589050669829,0.9269569061606707,0.9543797814732473
14,0.9487375559695537,0.9308703002472735,0.914766991536097,0.9268021093493424,0.9465918209180489,0.9338999389119829,0.9258394746450228,0.9508921650700106,0.9433296684815148,0.9460517400813236
15,0.9676785985290599,0.9242820517432551,0.9457031588342004,0.9455028040360102,0.9473842191244423,0.959409783782203,0.9569980368499872,0.8708659324239826,0.9601532367171791,0.9260402104965526
16,0.9219565972014466,0.8917818205076705,0.94961630251643,0.9541179315642218,0.9062534049611167,0.9556705993805692,0.9217234201707042,0.9550638119496702,0.9596681171799617,0.958165859487137
17,0.9595164015457669,0.9199466355748966,0.9598442833947394,0.9419764302128715,0.9536999287380842,0.9481113905784266,0.9474849744802374,0.9545641129167171,0.9522225746941266,0.9487301506128349
18,0.9613515935246243,0.8877714365245661,0.9577486162294756,0.9314703962765665,0.9725510244284679,0.9451436178651543,0.9700467464341753,0.9446174218946419,0.9548263817006586,0.9691311801584996
19,0.958940832938383,0.9079330928224177,0.975613722285509,0.9580048299181427,0.9449116382078929,0.9591982174996253,0.9642321702411868,0.9391338702353246,0.9617954632657029,0.9684739318953006
