2,59.13281493603724
3,40.694444799219845
4,31.042082697545773
5,27.744986182270075
6,30.74929324859399
7,30.075964081513327
8,28.430249911938375
9,36.20030954473354
10,38.35707606525274
11,35.75472799255284
12,65.35287782450992
13,60.61824117954692
14,57.45141795087035
15,54.07455974642669
16,51.09750701367023
17,48.73497785005142
18,47.03768679986233
19,7.211421149948632
